# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"seal","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"pup","1":"cow","2":"bull"},"default_option_id":"1"}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"22_oPWLI0yz","[""5MSL0084---95.png""]",0,"[]","[2,341.986,163.093,91.987,53.047]","{""1"":""1""}"
"22_BvrVWMTY","[""5MSL0084---95.png""]",0,"[]","[2,327.878,136.005,48.533,90.857]","{""1"":""1""}"
"22_v5g2J1NC","[""5MSL0084---95.png""]",0,"[]","[2,255.079,187.359,46.84,99.323]","{""1"":""1""}"
"22_9VyiU9O7","[""5MSL0084---95.png""]",0,"[]","[2,148.984,318.284,108.352,63.77]","{""1"":""1""}"
"22_tzcQIaIy","[""5MSL0084---95.png""]",0,"[]","[2,297.968,299.097,84.651,81.264]","{""1"":""1""}"
"22_F3IUpYIX","[""5MSL0084---95.png""]",0,"[]","[2,350.451,229.684,41.761,102.144]","{""1"":""1""}"
"22_XUqTboOM","[""5MSL0084---95.png""]",0,"[]","[2,391.084,203.725,97.065,47.968]","{""1"":""1""}"
"22_g1dEiAV0","[""5MSL0084---95.png""]",0,"[]","[2,313.77,450.339,93.679,42.325]","{""1"":""1""}"
"22_3J4oz9G0","[""5MSL0084---95.png""]",0,"[]","[2,419.3,358.352,77.878,56.434]","{""1"":""1""}"
"22_xHpfyah7","[""5MSL0084---95.png""]",0,"[]","[2,256.772,467.83333,68.284,28.78067]","{""1"":""1""}"
"22_1HX9dcwW","[""5MSL0084---95.png""]",0,"[]","[2,291.761,470.655,0.564,0]","{""1"":""1""}"
"23_VjwX2v2L","[""5MSL0085---22.png""]",0,"[]","[2,2.257,6.772,49.662,20.316]","{""1"":""0""}"
"23_V7r2ORFG","[""5MSL0085---22.png""]",0,"[]","[2,69.977,23.702,27.088,55.305]","{""1"":""0""}"
"23_GUaWa73t","[""5MSL0085---22.png""]",0,"[]","[2,32.731,134.876,55.305,24.831]","{""1"":""0""}"
"23_g1IG2CXx","[""5MSL0085---22.png""]",0,"[]","[2,84.086,218.962,30.474,50.79]","{""1"":""0""}"
"23_2vZlzNe4","[""5MSL0085---22.png""]",0,"[]","[2,19.187,255.079,25.395,66.591]","{""1"":""0""}"
"23_W8VXJDiG","[""5MSL0085---22.png""]",0,"[]","[2,138.262,218.397,52.483,40.632]","{""1"":""0""}"
"23_FGQSYEi2","[""5MSL0085---22.png""]",0,"[]","[2,167.607,189.052,42.325,45.147]","{""1"":""0""}"
"23_wtSGjyBc","[""5MSL0085---22.png""]",0,"[]","[2,218.962,172.686,53.611,38.375]","{""1"":""0""}"
"23_lpZY0lF0","[""5MSL0085---22.png""]",0,"[]","[2,63.205,339.729,47.969,40.632]","{""1"":""0""}"
"23_96Xy479E","[""5MSL0085---22.png""]",0,"[]","[2,195.824,317.72,44.018,53.612]","{""1"":""0""}"
"23_0BUJnaBP","[""5MSL0085---22.png""]",0,"[]","[2,112.867,403.499,29.345,47.968]","{""1"":""0""}"
"23_UVXRC25l","[""5MSL0085---22.png""]",0,"[]","[2,7.901,435.102,56.433,42.889]","{""1"":""0""}"
"23_XPYg35x2","[""5MSL0085---22.png""]",0,"[]","[2,1.129,417.043,40.067,55.305]","{""1"":""0""}"
"23_AKaH5Vgn","[""5MSL0085---22.png""]",0,"[]","[2,211.625,270.88,45.147,41.197]","{""1"":""0""}"
"23_MoalorVz","[""5MSL0085---22.png""]",0,"[]","[2,253.95,242.664,33.296,58.69]","{""1"":""0""}"
"23_hak2wNrq","[""5MSL0085---22.png""]",0,"[]","[2,272.573,264.673,53.612,49.661]","{""1"":""0""}"
"23_DnMFg0yG","[""5MSL0085---22.png""]",0,"[]","[2,317.72,309.255,33.86,58.691]","{""1"":""0""}"
"23_FeCu4wiU","[""5MSL0085---22.png""]",0,"[]","[2,251.693,347.065,34.989,50.791]","{""1"":""0""}"
"23_YOnkaxDg","[""5MSL0085---22.png""]",0,"[]","[2,335.779,359.481,62.077,32.731]","{""1"":""0""}"
"23_1NXq9bbI","[""5MSL0085---22.png""]",0,"[]","[2,141.084,452.0316,49.661,40.0674]","{""1"":""0""}"
"23_2T8Dkjdk","[""5MSL0085---22.png""]",0,"[]","[2,211.625,444.131,60.384,25.395]","{""1"":""0""}"
"23_AGHNyofh","[""5MSL0085---22.png""]",0,"[]","[2,202.032,44.018,52.483,27.088]","{""1"":""0""}"
"23_STOvzEOw","[""5MSL0085---22.png""]",0,"[]","[2,213.883,90.293,62.076,28.781]","{""1"":""0""}"
"23_tedXyA8Q","[""5MSL0085---22.png""]",0,"[]","[2,218.397,115.124,41.197,44.583]","{""1"":""0""}"
"23_EK1vlbWO","[""5MSL0085---22.png""]",0,"[]","[2,235.327,136.569,47.969,38.939]","{""1"":""0""}"
"23_GslTX9rf","[""5MSL0085---22.png""]",0,"[]","[2,291.196,156.885,60.384,33.86]","{""1"":""0""}"
"23_m80uEIjU","[""5MSL0085---22.png""]",0,"[]","[2,370.767,148.984,33.296,57.562]","{""1"":""0""}"
"23_bQGzOKUj","[""5MSL0085---22.png""]",0,"[]","[2,275.395,436.23,41.761,51.355]","{""1"":""0""}"
"23_nnkDULnH","[""5MSL0085---22.png""]",0,"[]","[2,297.968,424.944,54.176,24.83]","{""1"":""0""}"
"23_XPyM4zWv","[""5MSL0085---22.png""]",0,"[]","[2,380.926,408.014,19.187,58.126]","{""1"":""0""}"
"23_xD6UWFmp","[""5MSL0085---22.png""]",0,"[]","[2,396.727,443.567,49.661,39.503]","{""1"":""0""}"
"23_QXIWeBAc","[""5MSL0085---22.png""]",0,"[]","[2,441.874,454.853,45.711,36.682]","{""1"":""0""}"
"23_XOXePMlG","[""5MSL0085---22.png""]",0,"[]","[2,446.953,402.935,29.345,56.433]","{""1"":""0""}"
"23_Hxnf7Zek","[""5MSL0085---22.png""]",0,"[]","[2,409.707,368.51,46.275,50.79]","{""1"":""0""}"
"23_0lMFDSmS","[""5MSL0085---22.png""]",0,"[]","[2,397.291,340.293,50.79,28.217]","{""1"":""0""}"
"23_m96O91k1","[""5MSL0085---22.png""]",0,"[]","[2,312.077,386.569,67.156,27.652]","{""1"":""0""}"
"23_Q0coWh3n","[""5MSL0085---22.png""]",0,"[]","[2,321.106,451.467,34.989,47.969]","{""1"":""0""}"
"23_sKhA1T7o","[""5MSL0085---22.png""]",0,"[]","[2,328.442,247.743,34.425,60.383]","{""1"":""0""}"
"23_MPtlnStf","[""5MSL0085---22.png""]",0,"[]","[2,383.183,295.147,37.81,37.246]","{""1"":""0""}"
"23_BjGThNpF","[""5MSL0085---22.png""]",0,"[]","[2,352.144,235.327,30.475,53.612]","{""1"":""0""}"
"23_Y4dlTWoP","[""5MSL0085---22.png""]",0,"[]","[2,379.233,222.348,21.444,57.562]","{""1"":""0""}"
"23_rCQYfyzb","[""5MSL0085---22.png""]",0,"[]","[2,411.4,225.169,23.702,59.255]","{""1"":""0""}"
"23_LvbKkqUP","[""5MSL0085---22.png""]",0,"[]","[2,435.666,247.743,34.989,50.225]","{""1"":""0""}"
"23_UTrQ6YXo","[""5MSL0085---22.png""]",0,"[]","[2,455.982,193.002,33.86,54.176]","{""1"":""0""}"
"23_nRX04prz","[""5MSL0085---22.png""]",0,"[]","[2,406.321,176.072,49.097,36.118]","{""1"":""0""}"
"23_ug0nFUpU","[""5MSL0085---22.png""]",0,"[]","[2,458.804,123.025,35.553,48.533]","{""1"":""0""}"
"23_XZ6chtqw","[""5MSL0085---22.png""]",0,"[]","[2,318.849,190.181,53.611,29.345]","{""1"":""0""}"
"23_YYdIbNGc","[""5MSL0085---22.png""]",0,"[]","[2,367.946,109.481,49.661,35.553]","{""1"":""0""}"
"23_FGnIOA05","[""5MSL0085---22.png""]",0,"[]","[2,323.928,95.372,47.968,24.831]","{""1"":""0""}"
"23_7XnfaKa4","[""5MSL0085---22.png""]",0,"[]","[2,291.761,64.898,67.155,29.346]","{""1"":""0""}"
"23_dwPth90G","[""5MSL0085---22.png""]",0,"[]","[2,361.174,66.027,68.284,30.474]","{""1"":""0""}"
"23_LGKHdQ29","[""5MSL0085---22.png""]",0,"[]","[2,383.747,14.108,36.118,51.919]","{""1"":""0""}"
"23_Cb3XUhgE","[""5MSL0085---22.png""]",0,"[]","[2,290.632,25.395,60.948,33.86]","{""1"":""0""}"
"23_5odYZKaF","[""5MSL0085---22.png""]",0,"[]","[2,296.275,2.257,59.255,21.445]","{""1"":""0""}"
"24_PGYPhevW","[""5MSL0086---142.png""]",0,"[]","[2,154.063,12.98,50.226,44.582]","{""1"":""0""}"
"24_EXdcpeM6","[""5MSL0086---142.png""]",0,"[]","[2,198.646,33.296,45.711,53.611]","{""1"":""0""}"
"24_alwpi48h","[""5MSL0086---142.png""]",0,"[]","[2,211.061,46.84,55.869,48.532]","{""1"":""0""}"
"24_1tMKCdXq","[""5MSL0086---142.png""]",0,"[]","[2,313.205,22.573,31.603,55.305]","{""1"":""0""}"
"24_W2KXkALF","[""5MSL0086---142.png""]",0,"[]","[2,340.858,69.413,51.919,41.196]","{""1"":""0""}"
"24_uKM8XQ3i","[""5MSL0086---142.png""]",0,"[]","[2,411.964,61.512,58.691,23.702]","{""1"":""0""}"
"24_ykXYhaQT","[""5MSL0086---142.png""]",0,"[]","[2,294.58239,99.323,38.37461,61.51221]","{""1"":""0""}"
"24_VnIXlhXj","[""5MSL0086---142.png""]",0,"[]","[2,209.368,106.095,55.305,40.632]","{""1"":""0""}"
"24_xnY7ZpKv","[""5MSL0086---142.png""]",0,"[]","[2,37.246,101.58,66.027,23.138]","{""1"":""0""}"
"24_pUGoa71B","[""5MSL0086---142.png""]",0,"[]","[2,52.483,147.291,55.869,45.147]","{""1"":""0""}"
"24_IXar4B5Q","[""5MSL0086---142.png""]",0,"[]","[2,117.946,354.402,50.79,41.761]","{""1"":""0""}"
"24_jazvJ6eE","[""5MSL0086---142.png""]",0,"[]","[2,204.289,290.632,68.849,27.652]","{""1"":""0""}"
"24_8LXVgLsu","[""5MSL0086---142.png""]",0,"[]","[2,142.21266,246.04967,31.038,53.612]","{""1"":""0""}"
"24_1jDruDOG","[""5MSL0086---142.png""]",0,"[]","[2,248.871,151.806,24.831,66.591]","{""1"":""0""}"
"24_AQNGu4Xj","[""5MSL0086---142.png""]",0,"[]","[2,423.815,87.472,28.781,53.612]","{""1"":""0""}"
"24_eM1OXvXH","[""5MSL0086---142.png""]",0,"[]","[2,449.774,112.867,47.969,24.266]","{""1"":""0""}"
"24_d4R7nFzr","[""5MSL0086---142.png""]",0,"[]","[2,410.271,133.183,50.226,36.117]","{""1"":""0""}"
"24_YAjKGEvR","[""5MSL0086---142.png""]",0,"[]","[2,445.26,164.221,48.532,19.752]","{""1"":""0""}"
"24_wbrzFVyB","[""5MSL0086---142.png""]",0,"[]","[2,472.348,187.923,26.523,55.869]","{""1"":""0""}"
"24_bbSwdnpH","[""5MSL0086---142.png""]",0,"[]","[2,426.072,200.903,36.682,56.433]","{""1"":""0""}"
"24_KGNeweAV","[""5MSL0086---142.png""]",0,"[]","[2,417.607,234.199,27.088,53.047]","{""1"":""0""}"
"24_3FSlsvjj","[""5MSL0086---142.png""]",0,"[]","[2,382.054,203.16,32.167,59.255]","{""1"":""0""}"
"24_s238KO1t","[""5MSL0086---142.png""]",0,"[]","[2,347.63,187.359,58.126,31.038]","{""1"":""0""}"
"24_dkH6OxcS","[""5MSL0086---142.png""]",0,"[]","[2,311.512,167.607,36.118,57.562]","{""1"":""0""}"
"24_r296G9h6","[""5MSL0086---142.png""]",0,"[]","[2,258.465,257.336,60.948,25.96]","{""1"":""0""}"
"24_GESa7oMk","[""5MSL0086---142.png""]",0,"[]","[2,307.562,272.573,50.226,31.603]","{""1"":""0""}"
"24_XHjHb4fT","[""5MSL0086---142.png""]",0,"[]","[2,347.63,268.623,50.226,24.831]","{""1"":""0""}"
"24_a8opaIeH","[""5MSL0086---142.png""]",0,"[]","[2,445.26,304.74,35.553,41.761]","{""1"":""0""}"
"24_XEDi5P5f","[""5MSL0086---142.png""]",0,"[]","[2,268.059,338.6,57.562,18.623]","{""1"":""0""}"
"24_Ekm4QtEM","[""5MSL0086---142.png""]",0,"[]","[2,266.366,365.124,57.562,20.316]","{""1"":""0""}"
"24_YrXfGUMN","[""5MSL0086---142.png""]",0,"[]","[2,304.74,381.49,30.474,50.226]","{""1"":""0""}"
"24_bDLS6AkT","[""5MSL0086---142.png""]",0,"[]","[2,369.639,432.844,40.632,53.612]","{""1"":""0""}"
"24_IW10b9qC","[""5MSL0086---142.png""]",0,"[]","[2,1.129,366.253,55.869,29.345]","{""1"":""0""}"
"25_azh29XRj","[""5MSL0089---118.png""]",0,"[]","[2,418.172,29.91,28.781,51.918]","{""1"":""0""}"
"25_wr8bmviX","[""5MSL0089---118.png""]",0,"[]","[2,406.321,81.264,60.383,32.731]","{""1"":""0""}"
"25_SjjmK1r9","[""5MSL0089---118.png""]",0,"[]","[2,414.786,99.323,46.275,34.424]","{""1"":""0""}"
"25_45CFS8ea","[""5MSL0089---118.png""]",0,"[]","[2,381.49,129.233,50.226,41.76]","{""1"":""0""}"
"25_dlLM7Qrl","[""5MSL0089---118.png""]",0,"[]","[2,380.361,159.707,55.305,36.117]","{""1"":""0""}"
"25_78T6cVl8","[""5MSL0089---118.png""]",0,"[]","[2,388.826,191.874,44.583,38.374]","{""1"":""0""}"
"25_JM0D7ue6","[""5MSL0089---118.png""]",0,"[]","[2,333.52144,200.339,25.39456,64.334]","{""1"":""0""}"
"25_SZ9oXX53","[""5MSL0089---118.png""]",0,"[]","[2,325.056,128.668,23.702,65.463]","{""1"":""0""}"
"25_NQYSKTnS","[""5MSL0089---118.png""]",0,"[]","[2,287.81,182.844,46.276,35.553]","{""1"":""0""}"
"25_l5w10PNK","[""5MSL0089---118.png""]",0,"[]","[2,341.422,271.445,33.296,61.512]","{""1"":""0""}"
"25_QOw4xzeF","[""5MSL0089---118.png""]",0,"[]","[2,302.483,306.43341,56.998,24.83059]","{""1"":""0""}"
"25_boO9PeXd","[""5MSL0089---118.png""]",0,"[]","[2,229.684,322.235,38.939,43.453]","{""1"":""0""}"
"25_1edfcSEF","[""5MSL0089---118.png""]",0,"[]","[2,217.833,200.339,58.691,30.474]","{""1"":""0""}"
"25_7mcXRgZE","[""5MSL0089---118.png""]",0,"[]","[2,275.959,213.883,36.118,47.404]","{""1"":""0""}"
"25_yIw8lOpE","[""5MSL0089---118.png""]",0,"[]","[2,262.98,231.941,45.146,59.255]","{""1"":""0""}"
"25_gl3DXkdS","[""5MSL0089---118.png""]",0,"[]","[2,241.535,387.698,54.176,38.939]","{""1"":""0""}"
"25_osIJGiTH","[""5MSL0089---118.png""]",0,"[]","[2,159.142,456.546,50.79,41.761]","{""1"":""0""}"
"26_HCXHGX3X","[""5MSL0109---96.png""]",0,"[]","[2,345.372,46.275,37.247,52.483]","{""1"":""0""}"
"26_faZ5v806","[""5MSL0109---96.png""]",0,"[]","[2,254.515,63.77,34.988,42.889]","{""1"":""0""}"
"26_sv901mbM","[""5MSL0109---96.png""]",0,"[]","[2,190.181,172.122,19.751,59.819]","{""1"":""0""}"
"26_mKqXEeOT","[""5MSL0109---96.png""]",0,"[]","[2,251.693,199.21,59.819,28.217]","{""1"":""0""}"
"26_LgpWlxsN","[""5MSL0109---96.png""]",0,"[]","[2,286.117,239.842,50.226,30.474]","{""1"":""0""}"
"26_qSsWADDB","[""5MSL0109---96.png""]",0,"[]","[2,221.783,316.027,64.899,24.266]","{""1"":""0""}"
"26_mjQvreMD","[""5MSL0109---96.png""]",0,"[]","[2,145.598,297.404,41.761,45.711]","{""1"":""0""}"
"26_4XKQXnuw","[""5MSL0109---96.png""]",0,"[]","[2,255.079,370.203,46.275,45.711]","{""1"":""0""}"
"26_vV0bXXYd","[""5MSL0109---96.png""]",0,"[]","[2,229.12,421.558,34.424,49.097]","{""1"":""0""}"
"26_LyqHGI4g","[""5MSL0109---96.png""]",0,"[]","[2,127.54,362.867,21.444,63.77]","{""1"":""0""}"
"26_SoXXlwOq","[""5MSL0109---96.png""]",0,"[]","[2,60.384,400.113,36.117,47.404]","{""1"":""0""}"
"26_767K5l03","[""5MSL0109---96.png""]",0,"[]","[2,7.336,340.858,27.653,61.512]","{""1"":""0""}"
"26_uMRJIO2z","[""5MSL0109---96.png""]",0,"[]","[2,71.106,169.865,51.354,26.523]","{""1"":""0""}"
"26_xXBzni9I","[""5MSL0109---96.png""]",0,"[]","[2,54.74,75.621,32.732,54.74]","{""1"":""0""}"
"26_mbSp6jJb","[""5MSL0109---96.png""]",0,"[]","[2,176.637,57.562,24.266,54.74]","{""1"":""0""}"
"26_WithSMQX","[""5MSL0109---96.png""]",0,"[]","[2,122.46,18.623,68.849,92.551]","{""1"":""1""}"
"26_jju8U8BZ","[""5MSL0109---96.png""]",0,"[]","[2,300.79,4.515,61.512,116.252]","{""1"":""1""}"
"26_YFtFc223","[""5MSL0109---96.png""]",0,"[]","[2,206.546,103.837,132.054,35.554]","{""1"":""1""}"
"26_tOiXJUNj","[""5MSL0109---96.png""]",0,"[]","[2,234.199,173.815,106.659,58.126]","{""1"":""1""}"
"26_o3KXX59t","[""5MSL0109---96.png""]",0,"[]","[2,336.343,184.537,47.969,101.016]","{""1"":""1""}"
"26_VBYX5GcQ","[""5MSL0109---96.png""]",0,"[]","[2,207.111,228.555,79.006,85.215]","{""1"":""1""}"
"26_f5K4yWOb","[""5MSL0109---96.png""]",0,"[]","[2,98.758,275.959,97.63,68.849]","{""1"":""1""}"
"26_n3RWyqrh","[""5MSL0109---96.png""]",0,"[]","[2,66.027,363.995,61.513,95.937]","{""1"":""1""}"
"26_CRjGdCFg","[""5MSL0109---96.png""]",0,"[]","[2,152.935,346.501,95.372,64.899]","{""1"":""1""}"
"26_vLCNCZYR","[""5MSL0109---96.png""]",0,"[]","[2,223.476,360.609,78.443,80.136]","{""1"":""1""}"
"26_xi8DS3BE","[""5MSL0109---96.png""]",0,"[]","[2,30.474,132.619,64.334,99.887]","{""1"":""1""}"
"26_PtBBP34D","[""5MSL0109---96.png""]",0,"[]","[2,139.955,127.54,42.325,101.58]","{""1"":""1""}"
"26_A941RVrw","[""5MSL0109---96.png""]",0,"[]","[2,77.314,13.544,46.275,115.124]","{""1"":""1""}"
"26_FjNaEXj4","[""5MSL0109---96.png""]",0,"[]","[2,265.801,440.745,79.007,58.126]","{""1"":""1""}"
"26_JxY5s96V","[""5MSL0109---96.png""]",0,"[]","[2,360.609,302.483,107.224,106.659]","{""1"":""2""}"
"27_f4JvbXGt","[""5MSL3504---67.png""]",0,"[]","[2,238.713,142.212,32.732,44.018]","{""1"":""0""}"
"27_ktZ1W3fT","[""5MSL3504---67.png""]",0,"[]","[2,149.549,126.411,53.611,32.167]","{""1"":""0""}"
"27_zOek5X3a","[""5MSL3504---67.png""]",0,"[]","[2,228.555,254.515,56.998,20.88]","{""1"":""0""}"
"27_JNCEJNfI","[""5MSL3504---67.png""]",0,"[]","[2,141.648,337.472,57.562,24.266]","{""1"":""0""}"
"27_FpZvsC3i","[""5MSL3504---67.png""]",0,"[]","[2,259.029,347.63,27.088,51.354]","{""1"":""0""}"
"27_buRJsc6F","[""5MSL3504---67.png""]",0,"[]","[2,316.591,397.856,44.018,38.939]","{""1"":""0""}"
"27_QS4ealYv","[""5MSL3504---67.png""]",0,"[]","[2,323.363,308.691,34.989,62.641]","{""1"":""0""}"
"27_D52AIKrD","[""5MSL3504---67.png""]",0,"[]","[2,375.847,329.571,50.79,37.81]","{""1"":""0""}"
"27_e7PUwdWC","[""5MSL3504---67.png""]",0,"[]","[2,447.517,308.126,24.831,62.077]","{""1"":""0""}"
"27_r50RopVB","[""5MSL3504---67.png""]",0,"[]","[2,454.289,268.05869,42.889,32.16731]","{""1"":""0""}"
"27_dybjWYAY","[""5MSL3504---67.png""]",0,"[]","[2,388.826,230.248,18.623,54.176]","{""1"":""0""}"
"27_ZwZShgeq","[""5MSL3504---67.png""]",0,"[]","[2,319.413,254.515,63.77,33.86]","{""1"":""0""}"
"27_MnxaqHNe","[""5MSL3504---67.png""]",0,"[]","[2,427.765,205.982,42.325,55.305]","{""1"":""0""}"
"27_Qc24ro0P","[""5MSL3504---67.png""]",0,"[]","[2,430.587,99.887,34.424,60.384]","{""1"":""0""}"
"27_XkX69qIY","[""5MSL3504---67.png""]",0,"[]","[2,306.998,58.126,53.611,23.138]","{""1"":""0""}"
"27_LHHBOJam","[""5MSL3504---67.png""]",0,"[]","[2,368.51,62.077,49.662,29.909]","{""1"":""0""}"
"27_h8WI1eP1","[""5MSL3504---67.png""]",0,"[]","[2,401.806,36.682,67.72,19.751]","{""1"":""0""}"
"27_hxeu2ddm","[""5MSL3504---67.png""]",0,"[]","[2,419.865,60.948,60.383,32.167]","{""1"":""0""}"
"27_eqWdPMGi","[""5MSL3504---67.png""]",0,"[]","[2,457.675,410.271,37.81,51.919]","{""1"":""0""}"
"27_JhgJc70W","[""5MSL3504---67.png""]",0,"[]","[2,342.551,84.65,87.472,121.332]","{""1"":""2""}"
"28_K6yLxlvs","[""5MSL3520---25.png""]",0,"[]","[2,373.589,185.666,61.513,25.395]","{""1"":""0""}"
"28_ieIiyXsh","[""5MSL3520---25.png""]",0,"[]","[2,422.686,134.312,44.583,46.275]","{""1"":""0""}"
"28_ukj2ndc3","[""5MSL3520---25.png""]",0,"[]","[2,388.262,87.472,45.711,29.909]","{""1"":""0""}"
"28_wgzLVfh4","[""5MSL3520---25.png""]",0,"[]","[2,405.192,42.325,21.445,53.047]","{""1"":""0""}"
"28_dnH4XsHT","[""5MSL3520---25.png""]",0,"[]","[2,288.939,13.544,32.167,48.533]","{""1"":""0""}"
"28_RQhabVCR","[""5MSL3520---25.png""]",0,"[]","[2,225.169,84.65,22.009,55.305]","{""1"":""0""}"
"28_YX5yH0Of","[""5MSL3520---25.png""]",0,"[]","[2,168.736,73.363,40.632,33.296]","{""1"":""0""}"
"28_NVYkVM9c","[""5MSL3520---25.png""]",0,"[]","[2,139.391,47.968,55.869,31.603]","{""1"":""0""}"
"28_2msJ5LvT","[""5MSL3520---25.png""]",0,"[]","[2,70.542,130.926,63.205,23.702]","{""1"":""0""}"
"28_KUGlVWBE","[""5MSL3520---25.png""]",0,"[]","[2,197.517,274.266,64.898,31.603]","{""1"":""0""}"
"28_xBEcgIaK","[""5MSL3520---25.png""]",0,"[]","[2,402.37,372.46,59.255,27.089]","{""1"":""0""}"
"28_4zP7ZRdn","[""5MSL3520---25.png""]",0,"[]","[2,423.815,437.923,39.503,51.919]","{""1"":""0""}"
"28_CfXRpmvC","[""5MSL3520---25.png""]",0,"[]","[2,296.84,422.686,37.81,44.583]","{""1"":""0""}"
"28_faUt3gwB","[""5MSL3520---25.png""]",0,"[]","[2,424.944,164.221,31.038,110.045]","{""1"":""1""}"
"28_XWzl5yXk","[""5MSL3520---25.png""]",0,"[]","[2,382.619,312.641,87.471,67.72]","{""1"":""1""}"
"28_lrFKX9vy","[""5MSL3520---25.png""]",0,"[]","[2,253.95,366.253,87.472,55.869]","{""1"":""1""}"
"28_lS09EOsm","[""5MSL3520---25.png""]",0,"[]","[2,196.388,240.971,86.908,42.325]","{""1"":""1""}"
"28_XRjw7TDy","[""5MSL3520---25.png""]",0,"[]","[2,230.248,70.542,41.197,94.808]","{""1"":""1""}"
"28_I7pPB4Yp","[""5MSL3520---25.png""]",0,"[]","[2,262.98,49.661,89.729,57.562]","{""1"":""1""}"
"28_f5lVXX2q","[""5MSL3520---25.png""]",0,"[]","[2,344.244,25.959,61.512,100.452]","{""1"":""1""}"
"28_AiwxoOJR","[""5MSL3520---25.png""]",0,"[]","[2,400.113,98.194,98.194,46.84]","{""1"":""1""}"
"28_N0r0qHPC","[""5MSL3520---25.png""]",0,"[]","[2,122.46,80.135,33.861,111.739]","{""1"":""1""}"
"28_kRuvNcw2","[""5MSL3520---25.png""]",0,"[]","[2,130.361,67.72,70.542,79.571]","{""1"":""1""}"
"28_yZFdGzRh","[""5MSL3520---25.png""]",0,"[]","[2,163.657,2.257,60.384,54.741]","{""1"":""1""}"
"28_2vxehzO7","[""5MSL3520---25.png""]",0,"[]","[2,233.634,176.637,134.876,75.62]","{""1"":""2""}"
"28_iNJTL8AV","[""5MSL3520---25.png""]",0,"[]","[2,1.693,1.693,117.946,73.36343]","{""1"":""2""}"
"29_qgOXtlt8","[""5MSL3520---56.png""]",0,"[]","[2,10.722,112.867,35.553,47.404]","{""1"":""0""}"
"29_Oyu4ITnB","[""5MSL3520---56.png""]",0,"[]","[2,126.411,200.903,58.126,39.503]","{""1"":""0""}"
"29_pXD8kLVg","[""5MSL3520---56.png""]",0,"[]","[2,86.907,266.366,47.405,27.088]","{""1"":""0""}"
"29_5cTXsybZ","[""5MSL3520---56.png""]",0,"[]","[2,46.84,311.512,53.611,31.603]","{""1"":""0""}"
"29_lPdlNxin","[""5MSL3520---56.png""]",0,"[]","[2,164.221,337.472,46.276,42.325]","{""1"":""0""}"
"29_7CIjkFy5","[""5MSL3520---56.png""]",0,"[]","[2,212.19,311.512,34.424,37.246]","{""1"":""0""}"
"29_QCQZKA0A","[""5MSL3520---56.png""]",0,"[]","[2,286.117,435.102,57.562,23.702]","{""1"":""0""}"
"29_zM1mBiwt","[""5MSL3520---56.png""]",0,"[]","[2,317.72,381.49,32.731,57.562]","{""1"":""0""}"
"29_hjShB8EV","[""5MSL3520---56.png""]",0,"[]","[2,313.77,372.46,49.661,44.583]","{""1"":""0""}"
"29_4jCZelxX","[""5MSL3520---56.png""]",0,"[]","[2,291.196,343.679,59.255,28.217]","{""1"":""0""}"
"29_X2gZuN8p","[""5MSL3520---56.png""]",0,"[]","[2,325.056,323.363,51.919,28.781]","{""1"":""0""}"
"29_Jsjhtc41","[""5MSL3520---56.png""]",0,"[]","[2,273.702,199.21,47.968,53.047]","{""1"":""0""}"
"29_73enRKBY","[""5MSL3520---56.png""]",0,"[]","[2,335.779,209.932,44.018,50.79]","{""1"":""0""}"
"29_lH8K7tqV","[""5MSL3520---56.png""]",0,"[]","[2,242.099,156.885,61.513,33.296]","{""1"":""0""}"
"29_ZNukbd3C","[""5MSL3520---56.png""]",0,"[]","[2,317.156,112.867,41.196,49.097]","{""1"":""0""}"
"29_JXJGJAwE","[""5MSL3520---56.png""]",0,"[]","[2,339.165,99.323,42.325,55.869]","{""1"":""0""}"
"29_Q4xMYUvB","[""5MSL3520---56.png""]",0,"[]","[2,265.801,101.016,39.504,49.661]","{""1"":""0""}"
"29_0IX1DtWP","[""5MSL3520---56.png""]",0,"[]","[2,281.603,51.354,33.295,62.641]","{""1"":""0""}"
"29_8MxKECG6","[""5MSL3520---56.png""]",0,"[]","[2,304.74,18.623,50.226,40.632]","{""1"":""0""}"
"29_l7B2ZBNA","[""5MSL3520---56.png""]",0,"[]","[2,376.975,28.781,22.574,47.404]","{""1"":""0""}"
